InvoiceNo,TransactionDate,Location,CustomerCode,CustomerName,ItemCategory,ItemCode,ItemName,Unit,Weight,BatchNo,CostPrice,SaleBonusQty,SaleQty,TotalSaleQuantity,SalePrice,Sale Amount,SaleReturnQuantity,StockInQuantity,,,,,"SELECT InvoiceNo=s.InvoiceNo, InvoiceDate=CONVERT(nvarchar(12), s.InvoiceDate, 106)"
15599,10-Jul-23,Karatoa,24,M/S Talukder Traders-Sirajganj,Aqua Product,15,Biocult 02kg,pcs,2000 gm,1375,430,0,21,21,990,20790,,,,,,,
15599,10-Jul-23,Karatoa,24,M/S Talukder Traders-Sirajganj,Aqua Product,15,Biocult 02kg,pcs,2000 gm,1379,430,2,4,6,990,3960,,,,,,,
15624,10-Jul-23,Turag,715,M/S Monira Enterprise,Aqua Product,15,Biocult 02kg,pcs,2000 gm,1375,430,2,25,27,990,24750,,,,,,,
15621,10-Jul-23,Turag,114,M/S PP Poultry Feed & Medicine Complex,Aqua Product,15,Biocult 02kg,pcs,2000 gm,1379,430,12,100,112,990,99000,,,,,,,
15620,10-Jul-23,Turag,108,M/S Bashar Traders,Aqua Product,15,Biocult 02kg,pcs,2000 gm,1379,430,0,100,100,990,99000,,,,,,,
15627,10-Jul-23,Turag,108,M/S Bashar Traders,Aqua Product,15,Biocult 02kg,pcs,2000 gm,1375,430,0,5,5,990,4950,,,,,,,
15595,10-Jul-23,Rupsha,178,M/S Sarder Enterprise,Aqua Product,15,Biocult 02kg,pcs,2000 gm,1355,430,0,5,5,990,4950,,,,,,,
15581,10-Jul-23,Karnaphuli,855,M/S Mozumdar Fish Project,Aqua Product,18,Biozyme 100gm,pcs,100 gm,408886,65,0,3,3,235,705,,,,,,,
15582,10-Jul-23,Karnaphuli,1032,M/S Amin Poultry Fish Feed & Medicin Center,Aqua Product,18,Biozyme 100gm,pcs,100 gm,408886,65,0,3,3,235,705,,,,,,,
15565,10-Jul-23,Brahmaputra,385,M/S Mostafiz Traders,Aqua Product,19,Biozyme 500gm,pcs,500 gm,402258,271,0,1,1,775,775,,,,,,,
15564,10-Jul-23,Brahmaputra,266,M/S Rofiqul Traders,Aqua Product,202,Clean 100ml,ml,100 ml,P04-03-23,250,5,60,65,940,56400,,,,,,,
15607,10-Jul-23,Brahmaputra,95,M/S Khan Agro Farm,Aqua Product,202,Clean 100ml,ml,100 ml,PO5-02-23,250,11,100,111,940,94000,,,,,,,
15601,10-Jul-23,Brahmaputra,477,M/S Ma Poultry And Fish Feed (Purbodhola),Aqua Product,202,Clean 100ml,ml,100 ml,P04-03-23,250,1,20,21,940,18800,,,,,,,
15599,10-Jul-23,Karatoa,24,M/S Talukder Traders-Sirajganj,Aqua Product,202,Clean 100ml,ml,100 ml,PO8-06-23,250,10,100,110,940,94000,,,,,,,
15575,10-Jul-23,Turag,545,M/S Zerin Enterprise,Aqua Product,202,Clean 100ml,ml,100 ml,PO5-02-23,250,1,23,24,940,21620,,,,,,,
15616,10-Jul-23,Padma,314,M/S Mohaimin Traders,Aqua Product,202,Clean 100ml,ml,100 ml,PO4-02-23,250,0,6,6,940,5640,,,,,,,
15569,10-Jul-23,Gumti,300,M/S Modern Poultry,Aqua Product,202,Clean 100ml,ml,100 ml,PO8-06-23,250,3,40,43,940,37600,,,,,,,
15583,10-Jul-23,Brahmaputra,355,M/S Mahin Traders,Aqua Product,25,Ecotoxnil 200gm,pcs,200 gm,Tb30025,190,7,50,57,600,30000,,,,,,,
15619,10-Jul-23,Brahmaputra,295,M/S Nupur Enterprise,Aqua Product,25,Ecotoxnil 200gm,pcs,200 gm,Tb30025,190,1,10,11,600,6000,,,,,,,
15624,10-Jul-23,Turag,715,M/S Monira Enterprise,Aqua Product,25,Ecotoxnil 200gm,pcs,200 gm,Tb30025,190,16,100,116,600,60000,,,,,,,
15573,10-Jul-23,Gumti,548,M/S Rahimanagar Agro Traders,Aqua Product,25,Ecotoxnil 200gm,pcs,200 gm,Tb30025,190,4,30,34,600,18000,,,,,,,
15593,10-Jul-23,Rupsha,4,M/S Aqua Connect,Aqua Product,28,Exorich 250gm,pcs,250 gm,TB30048,538,2,25,27,1350,33750,,,,,,,
15565,10-Jul-23,Brahmaputra,385,M/S Mostafiz Traders,Aqua Product,27,Exorich 50gm,pcs,50 gm,TB30031,114,0,2,2,280,560,,,,,,,
15607,10-Jul-23,Brahmaputra,95,M/S Khan Agro Farm,Aqua Product,27,Exorich 50gm,pcs,50 gm,TB30031,114,60,550,610,280,154000,,,,,,,
15601,10-Jul-23,Brahmaputra,477,M/S Ma Poultry And Fish Feed (Purbodhola),Aqua Product,27,Exorich 50gm,pcs,50 gm,TB30031,114,70,550,620,280,154000,,,,,,,
15593,10-Jul-23,Rupsha,4,M/S Aqua Connect,Aqua Product,27,Exorich 50gm,pcs,50 gm,TB30031,114,4,45,49,280,12600,,,,,,,
15577,10-Jul-23,Karatoa,1055,M/S Jamil Uddin Traders,Aqua Product,31,Gasonex +Y 100gm,pcs,100 gm,2132,147,1,20,21,480,9600,,,,,,,
15624,10-Jul-23,Turag,715,M/S Monira Enterprise,Aqua Product,31,Gasonex +Y 100gm,pcs,100 gm,2139,147,11,50,61,480,24000,,,,,,,
15624,10-Jul-23,Turag,715,M/S Monira Enterprise,Aqua Product,31,Gasonex +Y 100gm,pcs,100 gm,2132,147,0,50,50,480,24000,,,,,,,
15568,10-Jul-23,Kopotakkho,331,M/S Bismillah Poultry & Fish Feed,Aqua Product,31,Gasonex +Y 100gm,pcs,100 gm,2132,147,1,20,21,480,9600,,,,,,,
15574,10-Jul-23,Kopotakkho,212,M/S Sume Enterprise,Aqua Product,31,Gasonex +Y 100gm,pcs,100 gm,2132,147,3,50,53,480,24000,,,,,,,
15573,10-Jul-23,Gumti,548,M/S Rahimanagar Agro Traders,Aqua Product,31,Gasonex +Y 100gm,pcs,100 gm,2139,147,10,88,98,480,42240,,,,,,,
15573,10-Jul-23,Gumti,548,M/S Rahimanagar Agro Traders,Aqua Product,31,Gasonex +Y 100gm,pcs,100 gm,2132,147,0,12,12,480,5760,,,,,,,
15569,10-Jul-23,Gumti,300,M/S Modern Poultry,Aqua Product,31,Gasonex +Y 100gm,pcs,100 gm,2132,147,1,20,21,480,9600,,,,,,,
15598,10-Jul-23,Brahmaputra,97,M/S D. M Medical Hall,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2133,241,5,60,65,895,53700,,,,,,,
15577,10-Jul-23,Karatoa,1055,M/S Jamil Uddin Traders,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2133,241,3,40,43,895,35800,,,,,,,
15614,10-Jul-23,Padma,894,M/S Moriom Fish Care,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2133,241,0,5,5,895,4475,,,,,,,
15567,10-Jul-23,Kopotakkho,811,M/S Astha Trading,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2133,241,4,50,54,895,44750,,,,,,,
15596,10-Jul-23,Rupsha,1009,M/S  Mrida Enterpirse,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2124,241,0,10,10,895,8950,,,,,,,
15597,10-Jul-23,Rupsha,980,M/S Ma Fisheries & Traders,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2133,241,1,20,21,895,17900,,,,,,,
15581,10-Jul-23,Karnaphuli,855,M/S Mozumdar Fish Project,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2133,241,0,2,2,895,1790,,,,,,,
15569,10-Jul-23,Gumti,300,M/S Modern Poultry,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2133,241,1,20,21,895,17900,,,,,,,
15617,10-Jul-23,Padma,978,M/S Mondol Enterprise,Aqua Product,43,Ossi C 100gm,pcs,100 gm,22203845,185,0,21,21,515,10815,,,,,,,
15617,10-Jul-23,Padma,978,M/S Mondol Enterprise,Aqua Product,43,Ossi C 100gm,pcs,100 gm,62300392,185,1,4,5,515,2060,,,,,,,
15596,10-Jul-23,Rupsha,1009,M/S  Mrida Enterpirse,Aqua Product,43,Ossi C 100gm,pcs,100 gm,6230095,185,0,5,5,515,2575,,,,,,,
15582,10-Jul-23,Karnaphuli,1032,M/S Amin Poultry Fish Feed & Medicin Center,Aqua Product,43,Ossi C 100gm,pcs,100 gm,6230095,185,0,8,8,515,4120,,,,,,,
15624,10-Jul-23,Turag,715,M/S Monira Enterprise,Aqua Product,99,Oxy Gold (Tablet) 01kg (10kg Bucket),pcs,1000 gm,42301674,236,10,100,110,660,66000,,,,,,,
15620,10-Jul-23,Turag,108,M/S Bashar Traders,Aqua Product,99,Oxy Gold (Tablet) 01kg (10kg Bucket),pcs,1000 gm,42301674,236,0,150,150,660,99000,,,,,,,
15621,10-Jul-23,Turag,114,M/S PP Poultry Feed & Medicine Complex,Aqua Product,99,Oxy Gold (Tablet) 01kg (10kg Bucket),pcs,1000 gm,42301674,236,23,250,273,660,165000,,,,,,,
15576,10-Jul-23,Karatoa,61,M/S Fokir Agro Fisheries,Aqua Product,45,Oxy-Gold (Granular) 1kg,pcs,1000 gm,42300226,195,0,2,2,650,1300,,,,,,,
15621,10-Jul-23,Turag,114,M/S PP Poultry Feed & Medicine Complex,Aqua Product,46,Oxy-Gold (Tablet) 1kg,pcs,1000 gm,42301683,258,9,100,109,675,67500,,,,,,,
15623,10-Jul-23,Turag,116,M/S Amil Agro,Aqua Product,46,Oxy-Gold (Tablet) 1kg,pcs,1000 gm,42301683,258,3,48,51,675,32400,,,,,,,
15615,10-Jul-23,Brahmaputra,356,M/S Islam Traders,Aqua Product,49,Polgard + 500ml,pcs,500 gm,154,344,1,25,26,1390,34750,,,,,,,
15616,10-Jul-23,Padma,314,M/S Mohaimin Traders,Aqua Product,49,Polgard + 500ml,pcs,500 gm,152,344,0,2,2,1390,2780,,,,,,,
15570,10-Jul-23,Kopotakkho,467,M/S Sharmin Fish Feed,Aqua Product,49,Polgard + 500ml,pcs,500 gm,154,344,8,100,108,1390,139000,,,,,,,
15588,10-Jul-23,Karatoa,552,M/S Kohili Traders,Aqua Product,53,Pond Safe 500ml,pcs,500 gm,801597,239,3,30,33,1360,40800,,,,,,,
15591,10-Jul-23,Karatoa,37,M/S Rabeya Traders,Aqua Product,56,Rapid Grow 1kg,pcs,1000 gm,62300914,375,28,200,228,1295,259000,,,,,,,
15568,10-Jul-23,Kopotakkho,331,M/S Bismillah Poultry & Fish Feed,Aqua Product,56,Rapid Grow 1kg,pcs,1000 gm,62300265,375,0,3,3,1295,3885,,,,,,,
15571,10-Jul-23,Kopotakkho,57,M/S Maa Enterprise,Aqua Product,56,Rapid Grow 1kg,pcs,1000 gm,62300265,375,0,3,3,1295,3885,,,,,,,
15566,10-Jul-23,Gumti,922,M/S Tasfia Enterprise (Kaduti Bazar),Aqua Product,56,Rapid Grow 1kg,pcs,1000 gm,62300914,375,0,2,2,1295,2590,,,,,,,
15582,10-Jul-23,Karnaphuli,1032,M/S Amin Poultry Fish Feed & Medicin Center,Aqua Product,58,Sorpherol 100gm,pcs,100 gm,P220545,41,0,10,10,245,2450,,,,,,,
15586,10-Jul-23,Corporate,439,Growtech Aquaculture (Teknaf),Shrimp Feed,83,Titan -3B (25kg),pcs,25000 gm,30380,2750,0,60,60,4200,252000,,,,,,,
15587,10-Jul-23,Corporate,540,Aquafarm Shrimp Ltd,Shrimp Feed,83,Titan -3B (25kg),pcs,25000 gm,30380,2750,0,160,160,3875,620000,,,,,,,
15587,10-Jul-23,Corporate,540,Aquafarm Shrimp Ltd,Shrimp Feed,82,Titan-3A (25kg),pcs,25000 gm,60352,2750,0,40,40,3875,155000,,,,,,,
15586,10-Jul-23,Corporate,439,Growtech Aquaculture (Teknaf),Shrimp Feed,82,Titan-3A (25kg),pcs,25000 gm,20198,2750,0,100,100,4200,420000,,,,,,,
15586,10-Jul-23,Corporate,439,Growtech Aquaculture (Teknaf),Shrimp Feed,85,Titan-3S (25kg),pcs,25000 gm,30351,2750,0,40,40,4200,168000,,,,,,,
15589,10-Jul-23,Karatoa,10,M/S Hamja Traders,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2306055,195,0,300,300,495,148500,,,,,,,
15590,10-Jul-23,Karatoa,473,M/S S M Shia Traders,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2306055,195,0,20,20,495,9900,,,,,,,
15626,10-Jul-23,Turag,286,M/S Rodela Enterprise,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2306055,195,0,100,100,375,37500,,,,,,,
15622,10-Jul-23,Padma,887,M/S Sarkar Traders,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2306055,195,0,400,400,340,136000,,,,,,,
15555,09-Jul-23,Rupsha,607,M/S Erada Muzaffar Motsho Prokolpo,Aqua Product,134,Alisan 500ml,pcs,500 gm,FT-53,1050,1,10,11,1050,10500,,,,,,,
15553,09-Jul-23,Kopotakkho,939,M/S Arian Poultry & Fish Feed,Aqua Product,13,Antistress 100gm,pcs,100 gm,P230315,41,1,20,21,180,3600,,,,,,,
15552,09-Jul-23,Kopotakkho,845,M/S Firoz Traders,Aqua Product,13,Antistress 100gm,pcs,100 gm,P220544,41,1,20,21,180,3600,,,,,,,
15555,09-Jul-23,Rupsha,607,M/S Erada Muzaffar Motsho Prokolpo,Aqua Product,13,Antistress 100gm,pcs,100 gm,P230315,41,5,60,65,180,10800,,,,,,,
15528,09-Jul-23,Brahmaputra,671,M/S Bhuiya Traders,Aqua Product,17,Bio-Premix 22 (1kg),pcs,1000 gm,6230097,181,0,10,10,350,3500,,,,,,,
15558,09-Jul-23,Tista,233,M/S Rafi Enterprise,Aqua Product,18,Biozyme 100gm,pcs,100 gm,402257,65,1,20,21,235,4700,,,,,,,
15558,09-Jul-23,Tista,233,M/S Rafi Enterprise,Aqua Product,19,Biozyme 500gm,pcs,500 gm,402258,271,1,15,16,775,11625,,,,,,,
15529,09-Jul-23,Surma,833,M/S Belal Enterprise,Aqua Product,202,Clean 100ml,ml,100 ml,PO8-06-23,250,2,30,32,940,28200,,,,,,,
15559,09-Jul-23,Karatoa,23,M/S Momota & Lamia  Enterprise,Aqua Product,202,Clean 100ml,ml,100 ml,PO5-02-23,250,1,20,21,940,18800,,,,,,,
15541,09-Jul-23,Padma,44,M/S Padma Traders,Aqua Product,202,Clean 100ml,ml,100 ml,PO4-02-23,250,0,10,10,940,9400,,,,,,,
15530,09-Jul-23,Muhuri,72,M/S Khurshid Store,Aqua Product,202,Clean 100ml,ml,100 ml,PO5-02-23,250,25,200,225,940,188000,,,,,,,
15533,09-Jul-23,Muhuri,256,M/S Mostofa Brothers,Aqua Product,202,Clean 100ml,ml,100 ml,PO5-02-23,250,5,60,65,940,56400,,,,,,,
15535,09-Jul-23,Muhuri,972,M/S Tarek Store,Aqua Product,202,Clean 100ml,ml,100 ml,P04-03-23,250,0,120,120,940,112800,,,,,,,
15535,09-Jul-23,Muhuri,972,M/S Tarek Store,Aqua Product,202,Clean 100ml,ml,100 ml,PO5-02-23,250,13,0,13,940,0,,,,,,,
15523,09-Jul-23,Muhuri,189,M/S Shah Jahan Mothso Khamar,Aqua Product,202,Clean 100ml,ml,100 ml,PO5-02-23,250,1,20,21,940,18800,,,,,,,
15532,09-Jul-23,Muhuri,367,M/S S. Alam Fish & Agro,Aqua Product,202,Clean 100ml,ml,100 ml,P04-03-23,250,11,100,111,940,94000,,,,,,,
15543,09-Jul-23,Gumti,107,M/S Manik Matsho Khamar,Aqua Product,202,Clean 100ml,ml,100 ml,PO8-06-23,250,5,60,65,940,56400,,,,,,,
15560,09-Jul-23,Padma,196,M/S Mobarok Mothso khamer,Aqua Product,26,Ecotoxnil 01kg,pcs,1000 gm,TB30013,774,1,12,13,2750,33000,,,,,,,
15553,09-Jul-23,Kopotakkho,939,M/S Arian Poultry & Fish Feed,Aqua Product,25,Ecotoxnil 200gm,pcs,200 gm,Tb30025,190,4,30,34,600,18000,,,,,,,
15540,09-Jul-23,Gumti,289,M/S Momotaj Agro,Aqua Product,25,Ecotoxnil 200gm,pcs,200 gm,Tb30025,190,4,30,34,600,18000,,,,,,,
15543,09-Jul-23,Gumti,107,M/S Manik Matsho Khamar,Aqua Product,25,Ecotoxnil 200gm,pcs,200 gm,Tb30025,190,7,50,57,600,30000,,,,,,,
15536,09-Jul-23,Rupsha,726,M/S Clean Agro Aqua Culture,Aqua Product,28,Exorich 250gm,pcs,250 gm,TB30048,538,0,20,20,1350,27000,,,,,,,
15554,09-Jul-23,Kopotakkho,209,M/S Shamsher Enterprise,Aqua Product,31,Gasonex +Y 100gm,pcs,100 gm,2132,147,1,20,21,480,9600,,,,,,,
15543,09-Jul-23,Gumti,107,M/S Manik Matsho Khamar,Aqua Product,31,Gasonex +Y 100gm,pcs,100 gm,2132,147,1,20,21,480,9600,,,,,,,
15558,09-Jul-23,Tista,233,M/S Rafi Enterprise,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2133,241,1,20,21,895,17900,,,,,,,
15527,09-Jul-23,Brahmaputra,731,M/S Master Fish Feed,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2133,241,3,40,43,895,35800,,,,,,,
15559,09-Jul-23,Karatoa,23,M/S Momota & Lamia  Enterprise,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2133,241,1,20,21,895,17900,,,,,,,
15560,09-Jul-23,Padma,196,M/S Mobarok Mothso khamer,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2133,241,1,20,21,895,17900,,,,,,,
15561,09-Jul-23,Padma,457,M/S Sohag Traders,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2133,241,1,20,21,895,17900,,,,,,,
15562,09-Jul-23,Padma,778,M/S Bismillah Traders,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2133,241,3,40,43,895,35800,,,,,,,
15546,09-Jul-23,Padma,398,M/S Nayem Fish Culture,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2133,241,3,40,43,895,35800,,,,,,,
15525,09-Jul-23,Padma,315,M/S Akbor Aqua & Vetanary Medicine Corner,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2133,241,1,20,21,895,17900,,,,,,,
15526,09-Jul-23,Kopotakkho,292,M/S Satota Fish,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2133,241,6,70,76,895,62650,,,,,,,
15550,09-Jul-23,Kopotakkho,242,M/S Delip Traders,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2133,241,11,100,111,895,89500,,,,,,,
15532,09-Jul-23,Muhuri,367,M/S S. Alam Fish & Agro,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2133,241,6,67,73,895,59965,,,,,,,
15531,09-Jul-23,Gumti,382,M/S Chandina Medical Hall,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2133,241,5,60,65,895,53700,,,,,,,
15549,09-Jul-23,Rupsha,341,M/S Bhai Bhai Store-Batiaghata,Aqua Product,207,Gentech P.S  5ltr,pcs,5000 gm,1348,0,1,12,13,2975,35700,,,,,,,
15524,09-Jul-23,Muhuri,126,M/S Younus Enterprise,Aqua Product,207,Gentech P.S  5ltr,pcs,5000 gm,1311,871,0,1,1,2975,2975,,,,,,,
15537,09-Jul-23,Muhuri,65,M/S Super Poultry Feed,Aqua Product,34,Green Water 1kg (10kg Bucket),pcs,1000 gm,230140,193,4,46,50,750,34500,,,,,,,
15538,09-Jul-23,Rupsha,455,M/S Aat Takoya Traders,Aqua Product,33,Growcal 25kg,pcs,25000 gm,03/YBM-FNL/22,500,0,10,10,1095,10950,,,,,,,
15555,09-Jul-23,Rupsha,607,M/S Erada Muzaffar Motsho Prokolpo,Aqua Product,103,MagK Cal Min 10kg,pcs,10000 gm,1092,2216,2,30,32,3290,98700,,,,,,,
15548,09-Jul-23,Rupsha,728,M/S ICFI Aquaculture,Aqua Product,103,MagK Cal Min 10kg,pcs,10000 gm,1092,2216,0,2,2,3290,6580,,,,,,,
15547,09-Jul-23,Karatoa,979,M/S Habibur Rahman Traders,Aqua Product,43,Ossi C 100gm,pcs,100 gm,6230095,185,1,25,26,515,12875,,,,,,,
15559,09-Jul-23,Karatoa,23,M/S Momota & Lamia  Enterprise,Aqua Product,43,Ossi C 100gm,pcs,100 gm,6230095,185,1,25,26,515,12875,,,,,,,
15556,09-Jul-23,Rupsha,4,M/S Aqua Connect,Aqua Product,43,Ossi C 100gm,pcs,100 gm,6230095,185,4,60,64,515,30900,,,,,,,
15544,09-Jul-23,Gumti,548,M/S Rahimanagar Agro Traders,Aqua Product,43,Ossi C 100gm,pcs,100 gm,62300392,185,0,5,5,515,2575,,,,,,,
15654,09-Jul-23,Corporate,437,Growtech SPF Monodon Hatchery,Aqua Product,99,Oxy Gold (Tablet) 01kg (10kg Bucket),pcs,1000 gm,42300688,236,0,10,10,660,6600,,,,,,,
15545,09-Jul-23,Karatoa,552,M/S Kohili Traders,Aqua Product,45,Oxy-Gold (Granular) 1kg,pcs,1000 gm,42300226,195,1,13,14,650,8450,,,,,,,
15556,09-Jul-23,Rupsha,4,M/S Aqua Connect,Aqua Product,45,Oxy-Gold (Granular) 1kg,pcs,1000 gm,42300226,195,1,15,16,650,9750,,,,,,,
15537,09-Jul-23,Muhuri,65,M/S Super Poultry Feed,Aqua Product,45,Oxy-Gold (Granular) 1kg,pcs,1000 gm,42300226,195,2,22,24,650,14300,,,,,,,
15543,09-Jul-23,Gumti,107,M/S Manik Matsho Khamar,Aqua Product,45,Oxy-Gold (Granular) 1kg,pcs,1000 gm,42300226,195,1,15,16,650,9750,,,,,,,
15529,09-Jul-23,Surma,833,M/S Belal Enterprise,Aqua Product,49,Polgard + 500ml,pcs,500 gm,154,344,2,30,32,1390,41700,,,,,,,
15547,09-Jul-23,Karatoa,979,M/S Habibur Rahman Traders,Aqua Product,49,Polgard + 500ml,pcs,500 gm,154,344,1,20,21,1390,27800,,,,,,,
15539,09-Jul-23,Padma,614,M/S Islam Traders,Aqua Product,49,Polgard + 500ml,pcs,500 gm,154,344,1,20,21,1390,27800,,,,,,,
15534,09-Jul-23,Rupsha,697,M/S EFG Fisheries,Aqua Product,49,Polgard + 500ml,pcs,500 gm,154,344,0,4,4,1390,5560,,,,,,,
15523,09-Jul-23,Muhuri,189,M/S Shah Jahan Mothso Khamar,Aqua Product,49,Polgard + 500ml,pcs,500 gm,153,344,0,6,6,1390,8340,,,,,,,
15524,09-Jul-23,Muhuri,126,M/S Younus Enterprise,Aqua Product,49,Polgard + 500ml,pcs,500 gm,154,344,4,60,64,1390,83400,,,,,,,
15532,09-Jul-23,Muhuri,367,M/S S. Alam Fish & Agro,Aqua Product,49,Polgard + 500ml,pcs,500 gm,153,344,1,41,42,1390,56990,,,,,,,
15532,09-Jul-23,Muhuri,367,M/S S. Alam Fish & Agro,Aqua Product,49,Polgard + 500ml,pcs,500 gm,154,344,2,0,2,1390,0,,,,,,,
15543,09-Jul-23,Gumti,107,M/S Manik Matsho Khamar,Aqua Product,49,Polgard + 500ml,pcs,500 gm,154,344,1,20,21,1390,27800,,,,,,,
15552,09-Jul-23,Kopotakkho,845,M/S Firoz Traders,Aqua Product,51,Pond Health  5kg Bucket,pcs,1000 gm,12300733,671,0,5,5,1560,7800,,,,,,,
15543,09-Jul-23,Gumti,107,M/S Manik Matsho Khamar,Aqua Product,51,Pond Health  5kg Bucket,pcs,1000 gm,12300733,671,1,15,16,1560,23400,,,,,,,
15529,09-Jul-23,Surma,833,M/S Belal Enterprise,Aqua Product,53,Pond Safe 500ml,pcs,500 gm,801597,239,0,5,5,1360,6800,,,,,,,
15540,09-Jul-23,Gumti,289,M/S Momotaj Agro,Aqua Product,53,Pond Safe 500ml,pcs,500 gm,801597,239,1,20,21,1360,27200,,,,,,,
15531,09-Jul-23,Gumti,382,M/S Chandina Medical Hall,Aqua Product,56,Rapid Grow 1kg,pcs,1000 gm,62300914,375,1,15,16,1295,19425,,,,,,,
15655,09-Jul-23,Corporate,437,Growtech SPF Monodon Hatchery,Shrimp Feed,81,Titan -1 (25kg),pcs,25000 gm,20937,2750,0,2,2,4200,8400,,,,,,,
15557,09-Jul-23,Rupsha,789,M/S Rupali Agro,Shrimp Feed,83,Titan -3B (25kg),pcs,25000 gm,30380,2750,0,30,30,4200,126000,,,,,,,
15551,09-Jul-23,Rupsha,726,M/S Clean Agro Aqua Culture,Shrimp Feed,83,Titan -3B (25kg),pcs,25000 gm,30380,2750,0,100,100,4200,420000,,,,,,,
15655,09-Jul-23,Corporate,437,Growtech SPF Monodon Hatchery,Shrimp Feed,86,Titan-2 (25kg),pcs,25000 gm,20939,2750,0,1,1,4200,4200,,,,,,,
15557,09-Jul-23,Rupsha,789,M/S Rupali Agro,Shrimp Feed,84,Titan-4 (25kg),pcs,25000 gm,20193,2750,0,20,20,4200,84000,,,,,,,
15530,09-Jul-23,Muhuri,72,M/S Khurshid Store,Aqua Product,63,Vita Power 100ml,pcs,100 gm,6230098,152,1,23,24,295,6785,,,,,,,
15542,09-Jul-23,Rupsha,726,M/S Clean Agro Aqua Culture,Aqua Product,68,Viva Soil 10kg,pcs,10000 gm,MAP-FT-VS-02-23,2150,0,1,1,6980,6980,,,,,,,
15536,09-Jul-23,Rupsha,726,M/S Clean Agro Aqua Culture,Aqua Product,68,Viva Soil 10kg,pcs,10000 gm,MAP-FT-VS-02-23,2150,0,1,1,6980,6980,,,,,,,
15532,09-Jul-23,Muhuri,367,M/S S. Alam Fish & Agro,Aqua Product,68,Viva Soil 10kg,pcs,10000 gm,MAP-FT-02-22-a,2150,0,3,3,6980,20940,,,,,,,
15543,09-Jul-23,Gumti,107,M/S Manik Matsho Khamar,Aqua Product,68,Viva Soil 10kg,pcs,10000 gm,MAP-FT-02-22-a,2150,0,4,4,6980,27920,,,,,,,
15555,09-Jul-23,Rupsha,607,M/S Erada Muzaffar Motsho Prokolpo,Aqua Product,216,Vivabond (5Ltr.),Ltr.,NULL,MAP-FT-VB-02-23,1,0,8,8,2350,18800,,,,,,,
15563,09-Jul-23,Gumti,107,M/S Manik Matsho Khamar,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2306055,195,0,200,200,370,74000,,,,,,,
15483,08-Jul-23,Brahmaputra,99,M/S Sohel Traders,Aqua Product,13,Antistress 100gm,pcs,100 gm,P230315,41,4,56,60,180,10080,,,,,,,
15489,08-Jul-23,Turag,124,M/S R.K Traders,Aqua Product,13,Antistress 100gm,pcs,100 gm,P230315,41,35,300,335,180,54000,,,,,,,
15502,08-Jul-23,Kopotakkho,961,M/S Bhai Bhai Poultry House,Aqua Product,15,Biocult 02kg,pcs,2000 gm,1375,430,0,5,5,990,4950,,,,,,,
15485,08-Jul-23,Kopotakkho,151,M/S Sharif Enterprise,Aqua Product,15,Biocult 02kg,pcs,2000 gm,1375,430,2,25,27,990,24750,,,,,,,
15499,08-Jul-23,Karatoa,473,M/S S M Shia Traders,Aqua Product,17,Bio-Premix 22 (1kg),pcs,1000 gm,6230097,181,0,20,20,435,8700,,,,,,,
15500,08-Jul-23,Karatoa,25,M/S Mollah Traders,Aqua Product,17,Bio-Premix 22 (1kg),pcs,1000 gm,6230097,181,0,20,20,435,8700,,,,,,,
15522,08-Jul-23,Muhuri,82,M/S Ettehad Fish Feed,Aqua Product,202,Clean 100ml,ml,100 ml,PO4-02-23,250,0,27,27,940,25380,,,,,,,
15522,08-Jul-23,Muhuri,82,M/S Ettehad Fish Feed,Aqua Product,202,Clean 100ml,ml,100 ml,PO5-02-23,250,11,73,84,940,68620,,,,,,,
